ID1;Source;ID;Year;Length;Type_length;Weight;Type_of_weight;age;Prob.East.;GEAR;BFT_Area;Month;quarter;Method
421;US+Can;11BFT206-1;2011;144.179.686;EST_L;511.018.684.258.105;EST_L;5;0.068;RR;W_ATL;7;3;Otolith Chemistry
422;US+Can;11BFT21-1;2011;125.832.226;EST_L;33.57;NA;5;0.202;RR;W_ATL;6;2;Otolith Chemistry
423;US+Can;11BFT22-1;2011;75.784.966;EST_L;6.8;NA;3;0.404;RR;W_ATL;6;2;Otolith Chemistry
424;US+Can;11BFT220-1;2011;192.978.166;EST_L;12.226.332.657.027;EST_L;6;0.086;RR;W_ATL;7;3;Otolith Chemistry
425;US+Can;11BFT221-1;2011;141.682.126;EST_L;484.983.391.308.403;EST_L;4;0.1;RR;W_ATL;7;3;Otolith Chemistry
426;US+Can;11BFT222-1;2011;136.783.066;EST_L;436.509.497.317.876;EST_L;7;0.328;RR;W_ATL;7;3;Otolith Chemistry
427;US+Can;11BFT223-1;2011;141.682.126;EST_L;484.983.391.308.403;EST_L;6;0.168;RR;W_ATL;7;3;Otolith Chemistry
428;US+Can;11BFT224-1;2011;139.280.626;EST_L;460.797.038.947.374;EST_L;5;0.118;RR;W_ATL;7;3;Otolith Chemistry
429;US+Can;11BFT225-1;2011;129.482.506;EST_L;370.432.660.174.972;EST_L;5;0.126;RR;W_ATL;7;3;Otolith Chemistry
430;US+Can;11BFT226-1;2011;150.6;NA;55.8;NA;6;0.21;RR;W_ATL;7;3;Otolith Chemistry
431;US+Can;11BFT227-1;2011;145.8;NA;40.8;NA;5;0.234;RR;W_ATL;7;3;Otolith Chemistry
432;US+Can;11BFT229-1;2011;NA;NA;NA;NA;9;0.044;UN;W_ATL;6;2;Otolith Chemistry
433;US+Can;11BFT229-2;2011;NA;NA;NA;NA;8;0.064;UN;W_ATL;6;2;Otolith Chemistry
434;US+Can;11BFT229-3;2011;NA;NA;NA;NA;7;0.062;UN;W_ATL;6;2;Otolith Chemistry
435;US+Can;11BFT23-1;2011;77.6;NA;11.34;NA;2;0.032;RR;W_ATL;6;2;Otolith Chemistry
436;US+Can;11BFT230-1;2011;NA;NA;NA;NA;9;0.082;UN;W_ATL;6;2;Otolith Chemistry
437;US+Can;11BFT230-2;2011;NA;NA;NA;NA;8;0.034;UN;W_ATL;6;2;Otolith Chemistry
438;US+Can;11BFT230-3;2011;NA;NA;NA;NA;8;0.264;UN;W_ATL;6;2;Otolith Chemistry
439;US+Can;11BFT230-4;2011;NA;NA;NA;NA;9;0.02;UN;W_ATL;6;2;Otolith Chemistry
440;US+Can;11BFT230-5;2011;NA;NA;NA;NA;9;0.53;UN;W_ATL;6;2;Otolith Chemistry
441;US+Can;11BFT231-1;2011;NA;NA;NA;NA;9;0.074;UN;W_ATL;7;3;Otolith Chemistry
442;US+Can;11BFT231-2;2011;NA;NA;NA;NA;9;0.044;UN;W_ATL;7;3;Otolith Chemistry
443;US+Can;11BFT231-3;2011;NA;NA;NA;NA;9;0;UN;W_ATL;7;3;Otolith Chemistry
444;US+Can;11BFT231-4;2011;NA;NA;NA;NA;10;0.056;UN;W_ATL;7;3;Otolith Chemistry
445;US+Can;11BFT231-5;2011;NA;NA;NA;NA;7;0.16;UN;W_ATL;7;3;Otolith Chemistry
446;US+Can;11BFT231-6;2011;NA;NA;NA;NA;9;0.074;UN;W_ATL;7;3;Otolith Chemistry
447;US+Can;11BFT232-1;2011;NA;NA;NA;NA;8;0.042;UN;W_ATL;7;3;Otolith Chemistry
448;US+Can;11BFT232-2;2011;NA;NA;NA;NA;8;0.032;UN;W_ATL;7;3;Otolith Chemistry
449;US+Can;11BFT232-3;2011;NA;NA;NA;NA;8;0.02;UN;W_ATL;7;3;Otolith Chemistry
450;US+Can;11BFT232-4;2011;NA;NA;NA;NA;9;0.138;UN;W_ATL;7;3;Otolith Chemistry
451;US+Can;11BFT232-5;2011;NA;NA;NA;NA;10;0.006;UN;W_ATL;7;3;Otolith Chemistry
452;US+Can;11BFT232-6;2011;NA;NA;NA;NA;9;0.002;UN;W_ATL;7;3;Otolith Chemistry
453;US+Can;11BFT232-7;2011;NA;NA;NA;NA;9;0.82;UN;W_ATL;7;3;Otolith Chemistry
454;US+Can;11BFT237-1;2011;131.980.066;EST_L;403.423.442.995.329;EST_L;6;0.036;RR;W_ATL;8;3;Otolith Chemistry
455;US+Can;11BFT238-1;2011;149.3;NA;583.876.710.543.561;EST_L;6;0.082;RR;W_ATL;8;3;Otolith Chemistry
456;US+Can;11BFT24-1;2011;80.3;NA;9.98;NA;3;0.048;RR;W_ATL;6;2;Otolith Chemistry
457;US+Can;11BFT242-1;2011;141.682.126;EST_L;499.030.407.672.071;EST_L;6;0.156;RR;W_ATL;8;3;Otolith Chemistry
458;US+Can;11BFT246-1;2011;142.1;NA;503.456.316.695.479;EST_L;6;0.97;RR;W_ATL;8;3;Otolith Chemistry
459;US+Can;11BFT248-1;2011;115.3;NA;26.904.656.089.245;EST_L;6;0.002;RR;W_ATL;8;3;Otolith Chemistry
460;US+Can;11BFT25-1;2011;101.2;NA;174.029.599.905.258;EST_L;4;0.024;RR;W_ATL;6;2;Otolith Chemistry
461;US+Can;11BFT251-1;2011;107.580.826;EST_L;218.573.337.892.608;EST_L;6;0.022;RR;W_ATL;8;3;Otolith Chemistry
462;US+Can;11BFT251-2;2011;129.482.506;EST_L;380.964.071.257.002;EST_L;5;0.34;RR;W_ATL;8;3;Otolith Chemistry
463;US+Can;11BFT252-1;2011;139.280.626;EST_L;47.409.680.578.604;EST_L;4;0.05;RR;W_ATL;8;3;Otolith Chemistry
464;US+Can;11BFT253-1;2011;107.580.826;EST_L;218.573.337.892.608;EST_L;2;0.044;RR;W_ATL;8;3;Otolith Chemistry
465;US+Can;11BFT254-1;2011;113.4;NA;255.971.376.940.304;EST_L;4;0.132;RR;W_ATL;8;3;Otolith Chemistry
466;US+Can;11BFT255-1;2011;145.7;NA;542.674.064.828.112;EST_L;7;0.068;RR;W_ATL;8;3;Otolith Chemistry
467;US+Can;11BFT256-1;2011;149.1;NA;581.534.769.288.838;EST_L;6;0.006;RR;W_ATL;8;3;Otolith Chemistry
468;US+Can;11BFT257-1;2011;118.5;NA;292.061.035.769.269;EST_L;5;0.014;RR;W_ATL;8;3;Otolith Chemistry
469;US+Can;11BFT258-1;2011;155.4;NA;658.361.040.268.706;EST_L;4;0.002;RR;W_ATL;8;3;Otolith Chemistry
470;US+Can;11BFT259-1;2011;147.1;NA;558.458.762.955.291;EST_L;5;0.286;RR;W_ATL;8;3;Otolith Chemistry
471;US+Can;11BFT26-1;2011;100.5;NA;19.05;NA;4;0.464;RR;W_ATL;6;2;Otolith Chemistry
472;US+Can;11BFT260-1;2011;141.682.126;EST_L;499.030.407.672.071;EST_L;7;0.09;RR;W_ATL;8;3;Otolith Chemistry
473;US+Can;11BFT261-1;2011;148.6;NA;575.707.324.367.694;EST_L;5;0.124;RR;W_ATL;8;3;Otolith Chemistry
474;US+Can;11BFT262-1;2011;111.1;NA;240.718.850.730.821;EST_L;4;0.202;RR;W_ATL;8;3;Otolith Chemistry
475;US+Can;11BFT263-1;2011;136;NA;44.139.749.902.423;EST_L;6;0.044;RR;W_ATL;8;3;Otolith Chemistry
476;US+Can;11BFT264-1;2011;113.4;NA;255.971.376.940.304;EST_L;3;0.018;RR;W_ATL;8;3;Otolith Chemistry
477;US+Can;11BFT265-1;2011;137.3;NA;454.168.985.054.274;EST_L;7;0.024;RR;W_ATL;8;3;Otolith Chemistry
478;US+Can;11BFT266-1;2011;148.8;NA;578.033.609.031.286;EST_L;5;0.01;RR;W_ATL;8;3;Otolith Chemistry
479;US+Can;11BFT267-1;2011;114.881.386;EST_L;27.056.649.958.103;EST_L;6;0.014;RR;W_ATL;9;3;Otolith Chemistry
480;US+Can;11BFT267-2;2011;141.682.126;EST_L;507.723.435.717.429;EST_L;6;0.04;RR;W_ATL;9;3;Otolith Chemistry
481;US+Can;11BFT268-1;2011;101.432.986;EST_L;22.67;NA;4;0.016;RR;W_ATL;5;2;Otolith Chemistry
482;US+Can;11BFT269-1;2011;78.282.526;EST_L;844.800.520.660.422;EST_L;3;0.528;RR;W_ATL;5;2;Otolith Chemistry
483;US+Can;11BFT27-1;2011;82.2;NA;14.97;NA;3;0.026;RR;W_ATL;6;2;Otolith Chemistry
484;US+Can;11BFT270-1;2011;79.531.306;EST_L;885.861.827.704.701;EST_L;4;0.022;RR;W_ATL;5;2;Otolith Chemistry
485;US+Can;11BFT271-1;2011;85.583.086;EST_L;110.376.912.673.665;EST_L;4;0.142;RR;W_ATL;5;2;Otolith Chemistry
486;US+Can;11BFT272-1;2011;95.381.206;EST_L;1.81;NA;4;0.016;RR;W_ATL;5;2;Otolith Chemistry
487;US+Can;11BFT273-1;2011;107.580.826;EST_L;219.181.001.719.739;EST_L;3;0.02;RR;W_ATL;5;2;Otolith Chemistry
488;US+Can;11BFT274-1;2011;85.583.086;EST_L;110.376.912.673.665;EST_L;3;0.202;RR;W_ATL;5;2;Otolith Chemistry
489;US+Can;11BFT275-1;2011;78.282.526;EST_L;12.7;NA;3;0.118;RR;W_ATL;5;2;Otolith Chemistry
490;US+Can;11BFT276-1;2011;NA;NA;NA;NA;8;0.048;RR;W_ATL;5;2;Otolith Chemistry
491;US+Can;11BFT28-1;2011;101.7;NA;176.611.918.070.212;EST_L;3;0.032;RR;W_ATL;6;2;Otolith Chemistry
492;US+Can;11BFT29-1;2011;79.5;NA;846.017.892.551.631;EST_L;3;0.01;RR;W_ATL;6;2;Otolith Chemistry
493;US+Can;11BFT298-1;2011;139.2;NA;47.6;NA;6;0.002;RR;W_ATL;9;3;Otolith Chemistry
494;US+Can;11BFT299-1;2011;149.4;NA;56.3;NA;7;0.666;RR;W_ATL;9;3;Otolith Chemistry
497;US+Can;11BFT30-1;2011;103;NA;20.41;NA;5;0.026;RR;W_ATL;6;2;Otolith Chemistry
498;US+Can;11BFT300-1;2011;111.5;NA;26.2;NA;5;0.454;RR;W_ATL;9;3;Otolith Chemistry
499;US+Can;11BFT301-1;2011;140.8;NA;56.2;NA;3;0.05;RR;W_ATL;9;3;Otolith Chemistry
500;US+Can;11BFT302-1;2011;142.3;NA;52;NA;6;0.06;RR;W_ATL;9;3;Otolith Chemistry
501;US+Can;11BFT303-1;2011;144.9;NA;54;NA;6;0.064;RR;W_ATL;9;3;Otolith Chemistry
502;US+Can;11BFT304-1;2011;139.6;NA;49;NA;5;0.512;RR;W_ATL;9;3;Otolith Chemistry
503;US+Can;11BFT305-1;2011;143.2;NA;55.5;NA;5;0.234;RR;W_ATL;9;3;Otolith Chemistry
504;US+Can;11BFT306-1;2011;143.3;NA;53.3;NA;5;0.202;RR;W_ATL;9;3;Otolith Chemistry
505;US+Can;11BFT307-1;2011;112.5;NA;22.6;NA;7;0.044;RR;W_ATL;9;3;Otolith Chemistry
506;US+Can;11BFT308-1;2011;144.3;NA;51.2;NA;5;0.048;RR;W_ATL;9;3;Otolith Chemistry
507;US+Can;11BFT309-1;2011;122.181.946;EST_L;325.530.934.833.385;EST_L;4;0.006;RR;W_ATL;9;3;Otolith Chemistry
508;US+Can;11BFT31-1;2011;102.1;NA;17.69;NA;3;0.006;RR;W_ATL;6;2;Otolith Chemistry
509;US+Can;11BFT310-1;2011;149.7;NA;598.947.325.711.321;EST_L;5;0.202;RR;W_ATL;9;3;Otolith Chemistry
510;US+Can;11BFT311-1;2011;111.4;NA;28.4;NA;5;0.018;RR;W_ATL;9;3;Otolith Chemistry
511;US+Can;11BFT312-1;2011;142.930.906;EST_L;52.127.515.379.619;EST_L;7;0.002;RR;W_ATL;9;3;Otolith Chemistry
512;US+Can;11BFT313-1;2011;115.1;NA;27;NA;5;0.056;RR;W_ATL;9;3;Otolith Chemistry
513;US+Can;11BFT314-1;2011;116.034.106;EST_L;278.797.888.365.556;EST_L;5;0.034;RR;W_ATL;9;3;Otolith Chemistry
514;US+Can;11BFT315-1;2011;112.4;NA;253.400.582.216.551;EST_L;3;0.054;RR;W_ATL;9;3;Otolith Chemistry
515;US+Can;11BFT316-1;2011;123.8;NA;338.643.649.424.671;EST_L;4;0.202;RR;W_ATL;9;3;Otolith Chemistry
516;US+Can;11BFT317-1;2011;121.2;NA;317.740.789.107.937;EST_L;5;0.018;RR;W_ATL;9;3;Otolith Chemistry
517;US+Can;11BFT318-1;2011;117.8;NA;291.729.050.354.082;EST_L;5;0.006;RR;W_ATL;9;3;Otolith Chemistry
518;US+Can;11BFT32-1;2011;97.6;NA;19.96;NA;3;0.016;RR;W_ATL;6;2;Otolith Chemistry
519;US+Can;11BFT323-1;2011;178.280.986;EST_L;101.197.347.572.568;EST_L;10;0;RR;W_ATL;9;3;Otolith Chemistry
520;US+Can;11BFT324-1;2011;185.581.546;EST_L;114.153.297.299.836;EST_L;10;0;RR;W_ATL;9;3;Otolith Chemistry
521;US+Can;11BFT326-1;2011;188.079.106;EST_L;118.827.171.555.074;EST_L;11;0.202;RR;W_ATL;9;3;Otolith Chemistry
522;US+Can;11BFT328-1;2011;185.581.546;EST_L;114.153.297.299.836;EST_L;8;0.024;RR;W_ATL;9;3;Otolith Chemistry
523;US+Can;11BFT33-1;2011;83.8;NA;990.259.572.471.475;EST_L;3;0.072;RR;W_ATL;6;2;Otolith Chemistry
524;US+Can;11BFT338-1;2011;231.978.526;EST_L;223.046.042.511.516;EST_L;9;0.038;RR;W_ATL;9;3;Otolith Chemistry
525;US+Can;11BFT34-1;2011;133;NA;393.805.452.997.281;EST_L;5;0.134;RR;W_ATL;6;2;Otolith Chemistry
526;US+Can;11BFT344-1;2011;268.577.386;EST_L;346.233.572.071.115;EST_L;9;0.004;HP;W_ATL;9;3;Otolith Chemistry
527;US+Can;11BFT348-1;2011;195.379.666;EST_L;133.217.323.813.367;EST_L;9;0.216;RR;W_ATL;9;3;Otolith Chemistry
528;US+Can;11BFT35-1;2011;96.2;NA;149.574.658.650.097;EST_L;5;0.13;RR;W_ATL;6;2;Otolith Chemistry
529;US+Can;11BFT350-1;2011;183.180.046;EST_L;109.776.362.243.575;EST_L;8;0.33;RR;W_ATL;9;3;Otolith Chemistry
530;US+Can;11BFT351-1;2011;200.278.726;EST_L;143.497.924.152.386;EST_L;10;0.056;RR;W_ATL;9;3;Otolith Chemistry
531;US+Can;11BFT36-1;2011;97.4;NA;155.220.190.117.483;EST_L;4;0.048;RR;W_ATL;6;2;Otolith Chemistry
532;US+Can;11BFT37-1;2011;110.2;NA;19.5;NA;4;0;RR;W_ATL;6;2;Otolith Chemistry
533;US+Can;11BFT372-1;2011;180.438;EST_L;10.491.729.035.409;EST_L;8;0.036;UN;W_ATL;9;3;Otolith Chemistry
534;US+Can;11BFT372-2;2011;202.215;EST_L;147.702.710.465.109;EST_L;8;0.392;UN;W_ATL;9;3;Otolith Chemistry
535;US+Can;11BFT372-3;2011;175.253;EST_L;961.252.772.046.133;EST_L;11;0.036;UN;W_ATL;9;3;Otolith Chemistry
536;US+Can;11BFT372-4;2011;266.509;EST_L;338.291.199.062.583;EST_L;19;0.148;UN;W_ATL;9;3;Otolith Chemistry
537;US+Can;11BFT372-5;2011;254.065;EST_L;293.058.134.859.422;EST_L;16;0.058;UN;W_ATL;9;3;Otolith Chemistry
538;US+Can;11BFT373-1;2011;163.846;EST_L;785.413.500.302.196;EST_L;6;0.13;UN;W_ATL;9;3;Otolith Chemistry
539;US+Can;11BFT373-2;2011;190.808;EST_L;124.077.955.177.056;EST_L;9;0.444;UN;W_ATL;9;3;Otolith Chemistry
540;US+Can;11BFT373-3;2011;210.511;EST_L;166.649.051.907.283;EST_L;10;0.352;UN;W_ATL;9;3;Otolith Chemistry
541;US+Can;11BFT373-4;2011;177.327;EST_L;995.805.752.832.189;EST_L;9;0.02;UN;W_ATL;9;3;Otolith Chemistry
542;US+Can;11BFT373-5;2011;183.549;EST_L;110.441.403.890.805;EST_L;7;0.062;UN;W_ATL;9;3;Otolith Chemistry
543;US+Can;11BFT374-1;2011;187.697;EST_L;118.103.991.512.539;EST_L;9;0;UN;W_ATL;9;3;Otolith Chemistry
544;US+Can;11BFT374-2;2011;192.882;EST_L;128.170.502.023.998;EST_L;9;0.01;UN;W_ATL;9;3;Otolith Chemistry
545;US+Can;11BFT374-3;2011;194.956;EST_L;132.352.091.326.756;EST_L;8;0.08;UN;W_ATL;9;3;Otolith Chemistry
546;US+Can;11BFT374-4;2011;187.697;EST_L;118.103.991.512.539;EST_L;8;0.124;UN;W_ATL;9;3;Otolith Chemistry
547;US+Can;11BFT375-1;2011;183.549;EST_L;110.441.403.890.805;EST_L;9;0.024;UN;W_ATL;9;3;Otolith Chemistry
548;US+Can;11BFT375-2;2011;263.398;EST_L;326.575.565.958.684;EST_L;20;0.188;UN;W_ATL;9;3;Otolith Chemistry
549;US+Can;11BFT375-3;2011;171.105;EST_L;894.563.945.190.863;EST_L;7;0.528;UN;W_ATL;9;3;Otolith Chemistry
550;US+Can;11BFT379-1;2011;184.586;EST_L;112.324.978.587.272;EST_L;10;0.236;UN;W_ATL;9;3;Otolith Chemistry
551;US+Can;11BFT38-1;2011;83.1;NA;965.743.189.470.896;EST_L;3;0.066;RR;W_ATL;6;2;Otolith Chemistry
552;US+Can;11BFT389-1;2011;183.180.046;EST_L;109.776.362.243.575;EST_L;9;0;RR;W_ATL;9;3;Otolith Chemistry
553;US+Can;11BFT39-1;2011;102.3;NA;179.744.199.654.386;EST_L;5;0.144;RR;W_ATL;6;2;Otolith Chemistry
554;US+Can;11BFT4-1;2011;80.4;NA;874.964.625.752.715;EST_L;3;0.024;RR;W_ATL;6;2;Otolith Chemistry
555;US+Can;11BFT40-1;2011;108.5;NA;214.301.625.616.163;EST_L;3;0.004;RR;W_ATL;6;2;Otolith Chemistry
556;US+Can;11BFT41-1;2011;78.1;NA;802.267.783.676.297;EST_L;3;0.046;RR;W_ATL;6;2;Otolith Chemistry
557;US+Can;11BFT411-1;2011;108.2;NA;232.497.045.089.624;EST_L;3;0.02;RR;W_ATL;10;4;Otolith Chemistry
558;US+Can;11BFT412-1;2011;107.484.766;EST_L;227.905.120.368.857;EST_L;5;0.202;RR;W_ATL;10;4;Otolith Chemistry
559;US+Can;11BFT412-2;2011;124.583.446;EST_L;355.296.675.067.498;EST_L;4;0.132;RR;W_ATL;10;4;Otolith Chemistry
560;US+Can;11BFT413-1;2011;100.184.206;EST_L;184.448.198.240.414;EST_L;3;0.05;RR;W_ATL;10;4;Otolith Chemistry
561;US+Can;11BFT413-2;2011;114.881.386;EST_L;278.410.936.894.557;EST_L;4;0.202;RR;W_ATL;10;4;Otolith Chemistry
562;US+Can;11BFT415-1;2011;102.681.766;EST_L;198.627.550.847.136;EST_L;4;0.624;RR;W_ATL;10;4;Otolith Chemistry
563;US+Can;11BFT416-1;2011;114.881.386;EST_L;278.410.936.894.557;EST_L;4;0.03;RR;W_ATL;10;4;Otolith Chemistry
564;US+Can;11BFT417-1;2011;139.6;NA;493.424.941.616.218;EST_L;4;0.022;RR;W_ATL;11;4;Otolith Chemistry
565;US+Can;11BFT42-1;2011;99.4;NA;164.941.415.503.223;EST_L;4;0.004;RR;W_ATL;6;2;Otolith Chemistry
566;US+Can;11BFT420-1;2011;105.5;NA;200.679.447.474.227;EST_L;5;0.038;RR;W_ATL;7;3;Otolith Chemistry
567;US+Can;11BFT421-1;2011;82.4;NA;102.470.919.213.478;EST_L;4;0.066;RR;W_ATL;10;4;Otolith Chemistry
568;US+Can;11BFT422-1;2011;114.6;NA;257.056.702.331.398;EST_L;5;0.196;RR;W_ATL;7;3;Otolith Chemistry
569;US+Can;11BFT423-1;2011;112.1;NA;240.637.890.568.167;EST_L;5;0.04;RR;W_ATL;7;3;Otolith Chemistry
570;US+Can;11BFT425-1;2011;97.6;NA;165.864.109.513.382;EST_L;3;0.122;RR;W_ATL;9;3;Otolith Chemistry
572;US+Can;11BFT428-1;2011;105.8;NA;202.391.952.093.267;EST_L;4;0.666;RR;W_ATL;7;3;Otolith Chemistry
573;US+Can;11BFT429-1;2011;101.8;NA;22.2;NA;4;0.216;RR;W_ATL;7;3;Otolith Chemistry
574;US+Can;11BFT43-1;2011;109.2;NA;17.24;NA;3;0.266;RR;W_ATL;6;2;Otolith Chemistry
575;US+Can;11BFT44-1;2011;102.6;NA;181.324.107.049.779;EST_L;4;0.028;RR;W_ATL;6;2;Otolith Chemistry
576;US+Can;11BFT447-1;2011;207.579.286;EST_L;162.542.788.524.958;EST_L;11;0.192;RR;W_ATL;11;4;Otolith Chemistry
577;US+Can;11BFT448-1;2011;227.079.466;EST_L;212.883.406.738.102;EST_L;8;0.1;RR;W_ATL;11;4;Otolith Chemistry
578;US+Can;11BFT449-1;2011;266.175.886;EST_L;348.554.765.250.486;EST_L;14;0.136;RR;W_ATL;10;4;Otolith Chemistry
579;US+Can;11BFT45-1;2011;99.1;NA;163.458.125.430.572;EST_L;4;0.032;RR;W_ATL;6;2;Otolith Chemistry
580;US+Can;11BFT450-1;2011;180.438;EST_L;106.683.969.843.153;EST_L;8;0.16;RR;W_ATL;11;4;Otolith Chemistry
581;US+Can;11BFT451-1;2011;186.66;EST_L;11.987.386.036.758;EST_L;10;0.242;RR;W_ATL;10;4;Otolith Chemistry
582;US+Can;11BFT452-1;2011;224.677.966;EST_L;206.189.653.378.014;EST_L;9;0.196;RR;W_ATL;11;4;Otolith Chemistry
583;US+Can;11BFT453-1;2011;183.180.046;EST_L;113.277.033.757.165;EST_L;9;0.42;RR;W_ATL;10;4;Otolith Chemistry
584;US+Can;11BFT454-1;2011;263.678.326;EST_L;33.354.311.513.869;EST_L;15;0.044;RR;W_ATL;11;4;Otolith Chemistry
585;US+Can;11BFT455-1;2011;236.781.526;EST_L;241.402.291.640.631;EST_L;12;0.018;RR;W_ATL;11;4;Otolith Chemistry
586;US+Can;11BFT456-1;2011;219.778.906;EST_L;19.297.282.746.102;EST_L;10;0.158;RR;W_ATL;11;4;Otolith Chemistry
587;US+Can;11BFT457-1;2011;182.512;EST_L;112.039.033.711.754;EST_L;9;0.348;UN;W_ATL;10;4;Otolith Chemistry
588;US+Can;11BFT458-1;2011;198.067;EST_L;143.286.966.407.615;EST_L;9;0.068;UN;W_ATL;10;4;Otolith Chemistry
589;US+Can;11BFT459-1;2011;175.253;EST_L;991.641.945.303.924;EST_L;9;0;UN;W_ATL;10;4;Otolith Chemistry
590;US+Can;11BFT46-1;2011;80.7;NA;884.757.977.942.598;EST_L;2;0.002;RR;W_ATL;6;2;Otolith Chemistry
591;US+Can;11BFT460-1;2011;191.845;EST_L;130.171.036.647.704;EST_L;8;0.032;UN;W_ATL;10;4;Otolith Chemistry
592;US+Can;11BFT461-1;2011;228.14;EST_L;219.204.925.955.894;EST_L;11;0.04;UN;W_ATL;10;4;Otolith Chemistry
593;US+Can;11BFT462-1;2011;157.624;EST_L;720.889.615.473.002;EST_L;7;0.15;UN;W_ATL;10;4;Otolith Chemistry
594;US+Can;11BFT463-1;2011;201.178;EST_L;150.163.444.400.186;EST_L;19;0.24;UN;W_ATL;10;4;Otolith Chemistry
595;US+Can;11BFT464-1;2011;184.586;EST_L;115.912.262.506.538;EST_L;7;0.004;UN;W_ATL;10;4;Otolith Chemistry
596;US+Can;11BFT465-1;2011;158.661;EST_L;735.248.868.567.553;EST_L;7;0.048;UN;W_ATL;10;4;Otolith Chemistry
597;US+Can;11BFT466-1;2011;179.401;EST_L;106.392.693.816.493;EST_L;11;0;UN;W_ATL;10;4;Otolith Chemistry
598;US+Can;11BFT467-1;2011;238.51;EST_L;25.056.208.981.742;EST_L;12;0;UN;W_ATL;10;4;Otolith Chemistry
599;US+Can;11BFT468-1;2011;201.178;EST_L;150.163.444.400.186;EST_L;10;0.042;UN;W_ATL;10;4;Otolith Chemistry
600;US+Can;11BFT469-1;2011;156.587;EST_L;706.718.784.750.388;EST_L;10;0.38;UN;W_ATL;10;4;Otolith Chemistry
601;US+Can;11BFT47-1;2011;75.3;NA;71.933.666.446.768;EST_L;4;0.01;RR;W_ATL;6;2;Otolith Chemistry
602;US+Can;11BFT48-1;2011;75;NA;9.51;NA;3;0.048;RR;W_ATL;6;2;Otolith Chemistry
603;US+Can;11BFT482-1;2011;109.1;NA;217.862.839.942.161;EST_L;4;0.094;RR;W_ATL;6;2;Otolith Chemistry
604;US+Can;11BFT483-1;2011;NA;NA;NA;NA;4;0.158;RR;W_ATL;6;2;Otolith Chemistry
605;US+Can;11BFT484-1;2011;103.4;NA;185.582.308.302.402;EST_L;4;0.202;RR;W_ATL;6;2;Otolith Chemistry
606;US+Can;11BFT485-1;2011;98.2;NA;159.061.563.522.247;EST_L;4;0.004;RR;W_ATL;6;2;Otolith Chemistry
607;US+Can;11BFT486-1;2011;141.3;NA;47.6;NA;5;0.058;RR;W_ATL;7;3;Otolith Chemistry
608;US+Can;11BFT487-1;2011;101.3;NA;174.544.039.824.636;EST_L;5;0.454;RR;W_ATL;6;2;Otolith Chemistry
609;US+Can;11BFT488-1;2011;108.1;NA;22.5;NA;3;0.16;RR;W_ATL;7;3;Otolith Chemistry
610;US+Can;11BFT49-1;2011;83.1;NA;965.743.189.470.896;EST_L;4;0.09;RR;W_ATL;6;2;Otolith Chemistry
611;US+Can;11BFT490-1;2011;109.3;NA;219.058.603.148.211;EST_L;4;0.042;RR;W_ATL;6;2;Otolith Chemistry
612;US+Can;11BFT491-1;2011;135.9;NA;40.4;NA;5;0.142;RR;W_ATL;6;2;Otolith Chemistry
613;US+Can;11BFT494-1;2011;101;NA;173.003.748.731.382;EST_L;5;0.302;RR;W_ATL;6;2;Otolith Chemistry
614;US+Can;11BFT495-1;2011;106.4;NA;202.142.688.414.018;EST_L;4;0.034;RR;W_ATL;6;2;Otolith Chemistry
615;US+Can;11BFT5-1;2011;81.932.806;EST_L;14.06;NA;3;0.008;RR;W_ATL;6;2;Otolith Chemistry
616;US+Can;11BFT50-1;2011;101.7;NA;176.611.918.070.212;EST_L;5;0.01;RR;W_ATL;6;2;Otolith Chemistry
617;US+Can;11BFT51-1;2011;78.5;NA;814.610.292.387.084;EST_L;5;0.18;RR;W_ATL;6;2;Otolith Chemistry
618;US+Can;11BFT52-1;2011;76.6;NA;757.092.093.710.054;EST_L;2;0.69;RR;W_ATL;6;2;Otolith Chemistry
619;US+Can;11BFT53-1;2011;76.2;NA;745.338.018.221.838;EST_L;2;0.238;RR;W_ATL;6;2;Otolith Chemistry
620;US+Can;11BFT54-1;2011;82.8;NA;955.361.035.414.133;EST_L;2;0.07;RR;W_ATL;6;2;Otolith Chemistry
621;US+Can;11BFT55-1;2011;80.4;NA;874.964.625.752.715;EST_L;2;0.428;RR;W_ATL;6;2;Otolith Chemistry
622;US+Can;11BFT56-1;2011;78.4;NA;811.512.905.444.638;EST_L;2;0.576;RR;W_ATL;6;2;Otolith Chemistry
623;US+Can;11BFT57-1;2011;80.1;NA;8.16;NA;3;0.448;RR;W_ATL;6;2;Otolith Chemistry
626;US+Can;11BFT6-1;2011;80.7;NA;884.757.977.942.598;EST_L;3;0.032;RR;W_ATL;6;2;Otolith Chemistry
627;US+Can;11BFT60-1;2011;107.6;NA;22.67;NA;5;0.166;RR;W_ATL;7;3;Otolith Chemistry
628;US+Can;11BFT61-1;2011;107.3;NA;18.59;NA;3;0.024;RR;W_ATL;7;3;Otolith Chemistry
629;US+Can;11BFT63-1;2011;93.8;NA;138.696.844.779.348;EST_L;4;0.428;RR;W_ATL;6;2;Otolith Chemistry
630;US+Can;11BFT65-1;2011;131.1;NA;35.5;NA;6;0.24;RR;W_ATL;6;2;Otolith Chemistry
631;US+Can;11BFT66-1;2011;102.2;NA;179.219.606.640.727;EST_L;5;0.022;RR;W_ATL;6;2;Otolith Chemistry
