,SampID,PortSampled,Source,ID,Year,Length,Type_length,Weight,Type_of_weight,age,Prob.East.,GEAR,BFT_Area,Month,quarter,Method
227,3309,North Lake,Can,09BFT1-1,2011,254,CFL,233,TW,16,0.018,RR,GSL,8,3,stable isotope
228,3310,North Lake,Can,09BFT1-1,2011,235,CFL,195,TW,10,0.042,RR,GSL,9,3,stable isotope
229,3311,North Lake,Can,09BFT1-1,2011,220,CFL,151,TW,8,0.022,RR,GSL,9,3,stable isotope
230,3312,North Lake,Can,09BFT1-1,2011,279,CFL,331,TW,16,0.044,RR,GSL,9,3,stable isotope
231,3313,North Lake,Can,09BFT1-1,2011,239,CFL,251,TW,10,0.018,RR,GSL,8,3,stable isotope
232,3314,North Lake,Can,09BFT1-1,2011,245,CFL,276,TW,11,0.004,RR,GSL,9,3,stable isotope
233,3315,North Lake,Can,09BFT1-1,2011,273,CFL,355,TW,17,0.284,RR,GSL,9,3,stable isotope
234,3316,North Lake,Can,09BFT1-1,2011,280,CFL,359,TW,14,0.018,RR,GSL,9,3,stable isotope
235,3317,North Lake,Can,09BFT1-1,2011,266,CFL,301,TW,16,0.012,RR,GSL,9,3,stable isotope
236,3318,North Lake,Can,09BFT1-1,2011,258,CFL,308,TW,12,0.024,RR,GSL,9,3,stable isotope
237,3319,North Lake,Can,09BFT1-1,2011,280,CFL,299,TW,20,0.002,RR,GSL,8,3,stable isotope
238,3320,North Lake,Can,09BFT1-1,2011,NA,CFL,NA,TW,22,0.294,RR,GSL,9,3,stable isotope
239,3321,North Lake,Can,09BFT1-1,2011,292,CFL,380,TW,34,0.228,RR,GSL,9,3,stable isotope
240,3322,Port Hood,Can,09BFT1-1,2011,213,CFL,165,TW,10,0.74,RR,GSL,10,4,stable isotope
241,3323,Port Hood,Can,09BFT1-1,2011,249,CFL,271,TW,8,0.666,RR,GSL,10,4,stable isotope
242,3324,Port Hood,Can,09BFT1-1,2011,260,CFL,299,TW,13,0.034,RR,GSL,9,3,stable isotope
243,3325,Port Hood,Can,09BFT1-1,2011,293,CFL,415,TW,17,0.014,RR,GSL,10,4,stable isotope
244,3326,Port Hood,Can,09BFT1-1,2011,276,CFL,302,TW,15,0.122,RR,GSL,10,4,stable isotope
245,3327,Port Hood,Can,09BFT1-1,2011,264,CFL,317,TW,17,0.018,RR,GSL,10,4,stable isotope
246,3328,Port Hood,Can,09BFT1-1,2011,262,CFL,278,TW,15,0.08,RR,GSL,10,4,stable isotope
247,3329,Port Hood,Can,09BFT1-1,2011,266,CFL,337,TW,14,0.002,RR,GSL,10,4,stable isotope
248,3330,Port Hood,Can,09BFT1-1,2011,249,CFL,271,TW,14,0.02,RR,GSL,10,4,stable isotope
249,3331,Port Hood,Can,09BFT1-1,2011,204,CFL,152,TW,11,0.078,RR,GSL,10,4,stable isotope
250,3332,Port Hood,Can,09BFT1-1,2011,253,CFL,316,TW,10,0.046,RR,GSL,10,4,stable isotope
251,3333,Port Hood,Can,09BFT1-1,2011,300,CFL,419,TW,18,0.028,RR,GSL,10,4,stable isotope
252,3334,Port Hood,Can,09BFT1-1,2011,262,CFL,305,TW,17,0.012,RR,GSL,11,4,stable isotope
253,3335,Port Hood,Can,09BFT1-1,2011,205,CFL,156,TW,9,0.14,RR,GSL,11,4,stable isotope
254,3336,Port Hood,Can,09BFT1-1,2011,244,CFL,235,TW,9,0.704,RR,GSL,10,4,stable isotope
255,3337,Port Hood,Can,09BFT1-1,2011,205,CFL,149,TW,10,0.092,RR,GSL,10,4,stable isotope
256,3338,Port Hood,Can,09BFT1-1,2011,248,CFL,218,TW,17,0.128,RR,GSL,10,4,stable isotope
257,3339,Port Hood,Can,09BFT1-1,2011,272,CFL,396,TW,13,0.022,RR,GSL,10,4,stable isotope
258,3340,Port Hood,Can,09BFT1-1,2011,256,CFL,330,TW,17,0.334,RR,GSL,10,4,stable isotope
259,3341,Port Hood,Can,09BFT1-1,2011,200,CFL,144,TW,10,0.444,RR,GSL,10,4,stable isotope
260,3342,Port Hood,Can,09BFT1-1,2011,223,CFL,227,TW,11,0.016,RR,GSL,11,4,stable isotope
261,3343,Port Hood,Can,09BFT1-1,2011,309,CFL,415,TW,22,0.022,RR,GSL,10,4,stable isotope
262,3344,Port Hood,Can,09BFT1-1,2011,256,CFL,259,TW,13,0.014,RR,GSL,10,4,stable isotope
263,3345,Port Hood,Can,09BFT1-1,2011,290,CFL,428,TW,20,0.082,RR,GSL,10,4,stable isotope
264,3346,Port Hood,Can,09BFT1-1,2011,196,CFL,127,TW,9,0.066,RR,GSL,10,4,stable isotope
265,3347,Port Hood,Can,09BFT1-1,2011,238,CFL,217,TW,10,0.986,RR,GSL,11,4,stable isotope
266,3348,Port Hood,Can,09BFT1-1,2011,280,CFL,369,TW,12,0.018,RR,GSL,10,4,stable isotope
267,3349,Port Hood,Can,09BFT1-1,2011,230,CFL,215,TW,10,0.24,RR,GSL,10,4,stable isotope
268,3350,Port Hood,Can,09BFT1-1,2011,290,CFL,401,TW,17,0.03,RR,GSL,10,4,stable isotope
269,3351,Port Hood,Can,09BFT1-1,2011,256,CFL,273,TW,10,0.712,RR,GSL,9,3,stable isotope
270,3352,Port Hood,Can,09BFT1-1,2011,228,CFL,207,TW,11,0.726,RR,GSL,9,3,stable isotope
271,3353,Port Hood,Can,09BFT1-1,2011,208,CFL,133,TW,13,0.844,RR,GSL,10,4,stable isotope
272,3354,Port Hood,Can,09BFT1-1,2011,186,CFL,105,TW,10,0.018,RR,GSL,10,4,stable isotope
273,3355,Port Hood,Can,09BFT1-1,2011,270,CFL,374,TW,16,0.724,RR,GSL,10,4,stable isotope
274,3356,Port Hood,Can,09BFT1-1,2011,270,CFL,262,TW,18,0.002,RR,GSL,10,4,stable isotope
275,3357,Port Hood,Can,09BFT1-1,2011,228.34,CFL,193,TW,10,0.034,RR,GSL,9,3,stable isotope
276,3358,Port Hood,Can,09BFT1-1,2011,250,CFL,258,TW,11,0.016,RR,GSL,10,4,stable isotope
277,3359,Port Hood,Can,09BFT1-1,2011,260,CFL,291,TW,15,0.162,RR,GSL,10,4,stable isotope
278,3360,Port Hood,Can,09BFT1-1,2011,280,CFL,359,TW,17,0.228,RR,GSL,10,4,stable isotope
279,3361,Port Hood,Can,09BFT1-1,2011,293,CFL,417,TW,14,0.012,RR,GSL,10,4,stable isotope
280,3362,Port Hood,Can,09BFT1-1,2011,235,CFL,204,TW,13,0.09,RR,GSL,10,4,stable isotope
281,3364,Port Hood,Can,09BFT1-1,2011,260.35,CFL,285,TW,14,0.714,RR,GSL,9,3,stable isotope
282,3365,Port Hood,Can,09BFT1-1,2011,282,CFL,334,TW,19,0.002,RR,GSL,10,4,stable isotope
283,3366,Port Hood,Can,09BFT1-1,2011,298,CFL,403,TW,14,0.804,RR,GSL,10,4,stable isotope
284,3367,Port Hood,Can,09BFT1-1,2011,192.68,CFL,126,TW,10,0.69,RR,GSL,10,4,stable isotope
285,3368,Port Hood,Can,09BFT1-1,2011,228,CFL,202,TW,9,0.258,RR,GSL,10,4,stable isotope
286,3369,Port Hood,Can,09BFT1-1,2011,272,CFL,334,TW,16,0.296,RR,GSL,10,4,stable isotope
287,3370,Port Hood,Can,09BFT1-1,2011,NA,CFL,NA,TW,10,0.694,RR,GSL,11,4,stable isotope
288,3371,North Lake,Can,09BFT1-1,2011,NA,CFL,NA,TW,21,0.046,RR,GSL,11,4,stable isotope
289,3372,North Lake,Can,09BFT1-1,2011,290,CFL,346,TW,17,0.39,TL,GSL,9,3,stable isotope
290,3373,North Lake,Can,09BFT1-1,2011,285,CFL,387,TW,16,0.024,RR,GSL,9,3,stable isotope
291,3374,North Lake,Can,09BFT1-1,2011,300,CFL,459,TW,16,0.04,RR,GSL,9,3,stable isotope
292,3375,North Lake,Can,09BFT1-1,2011,NA,CFL,NA,TW,19,0.084,RR,GSL,11,4,stable isotope
293,3376,North Lake,Can,09BFT1-1,2011,281,CFL,359,TW,20,0.026,RR,GSL,9,3,stable isotope
294,3377,Wedgeport,Can,09BFT1-1,2011,261.62,CFL,271,TW,13,0.006,HPe,W_ATL,10,4,stable isotope
295,3378,Wedgeport,Can,09BFT1-1,2011,213.36,CFL,175,TW,10,0.012,HPe,W_ATL,10,4,stable isotope
296,3379,Wedgeport,Can,09BFT1-1,2011,299.72,CFL,407,TW,21,0.022,RR,W_ATL,9,3,stable isotope
297,3380,Wedgeport,Can,09BFT1-1,2011,187.96,CFL,105,TW,9,0.904,TL,W_ATL,9,3,stable isotope
298,3381,Wedgeport,Can,09BFT1-1,2011,256.54,CFL,269,TW,12,0.016,HPe,W_ATL,10,4,stable isotope
299,3382,Wedgeport,Can,09BFT1-1,2011,218.74,CFL,170,TW,11,0.038,RR,W_ATL,11,4,stable isotope
300,3383,Wedgeport,Can,09BFT1-1,2011,231.54,CFL,201,TW,13,0.084,RR,W_ATL,11,4,stable isotope
301,3384,Wedgeport,Can,09BFT1-1,2011,205.74,CFL,120,TW,9,0.008,TL,W_ATL,9,3,stable isotope
302,3385,Wedgeport,Can,09BFT1-1,2011,233.68,CFL,202,TW,11,0.514,HPe,W_ATL,10,4,stable isotope
303,3386,Wedgeport,Can,09BFT1-1,2011,271.78,CFL,336,TW,13,0.006,HPe,W_ATL,10,4,stable isotope
304,3387,Wedgeport,Can,09BFT1-1,2011,264.16,CFL,345,TW,20,0.03,HPe,W_ATL,10,4,stable isotope
305,3388,Wedgeport,Can,09BFT1-1,2011,233.68,CFL,193,TW,10,0.57,RR,W_ATL,9,3,stable isotope
306,3389,Wedgeport,Can,09BFT1-1,2011,205.74,CFL,138,TW,10,0.784,RR,W_ATL,9,3,stable isotope
307,3390,Wedgeport,Can,09BFT1-1,2011,215.9,CFL,157,TW,11,0.71,TL,W_ATL,9,3,stable isotope
308,3391,Wedgeport,Can,09BFT1-1,2011,251.46,CFL,277,TW,11,0.988,TL,W_ATL,10,4,stable isotope
309,3392,Wedgeport,Can,09BFT1-1,2011,193.04,CFL,110,TW,8,0.078,RR,W_ATL,9,3,stable isotope
310,3393,Wedgeport,Can,09BFT1-1,2011,190.5,CFL,109,TW,8,0.02,TL,W_ATL,9,3,stable isotope
311,3394,Wedgeport,Can,09BFT1-1,2011,241.3,CFL,234,TW,18,0.034,HPe,W_ATL,10,4,stable isotope
312,3395,Wedgeport,Can,09BFT1-1,2011,279.4,CFL,358,TW,23,0.026,HPe,W_ATL,10,4,stable isotope
313,3396,Wedgeport,Can,09BFT1-1,2011,276.86,CFL,349,TW,22,0.082,HPe,W_ATL,10,4,stable isotope
314,3397,Wedgeport,Can,09BFT1-1,2011,223.52,CFL,192,TW,11,0.708,TL,W_ATL,9,3,stable isotope
315,3398,Wedgeport,Can,09BFT1-1,2011,254,CFL,245,TW,16,0.114,TL,W_ATL,9,3,stable isotope
316,3399,Wedgeport,Can,09BFT1-1,2011,208.28,CFL,156,TW,9,0.056,RR,W_ATL,9,3,stable isotope
317,3400,Wedgeport,Can,09BFT1-1,2011,200.66,CFL,130,TW,9,0.354,TL,W_ATL,9,3,stable isotope
318,3401,Wedgeport,Can,09BFT1-1,2011,208.28,CFL,143,TW,10,0.062,TL,W_ATL,10,4,stable isotope
319,3402,Wedgeport,Can,09BFT1-1,2011,261.62,CFL,245,TW,17,0.042,RR,W_ATL,9,3,stable isotope
320,3403,Wedgeport,Can,09BFT1-1,2011,238.76,CFL,251,TW,10,0.058,RR,W_ATL,9,3,stable isotope
321,3404,Wedgeport,Can,09BFT1-1,2011,190.5,CFL,105,TW,8,0.014,RR,W_ATL,9,3,stable isotope
322,3405,Wedgeport,Can,09BFT1-1,2011,254,CFL,271,TW,14,0.878,TL,W_ATL,9,3,stable isotope
323,3406,Wedgeport,Can,09BFT1-1,2011,254,CFL,234,TW,11,0.378,TL,W_ATL,9,3,stable isotope
324,3407,Wedgeport,Can,09BFT1-1,2011,254,CFL,259,TW,11,0.03,HPe,W_ATL,10,4,stable isotope
325,3408,Wedgeport,Can,09BFT1-1,2011,248.92,CFL,265,TW,17,0.234,TL,W_ATL,10,4,stable isotope
326,3409,Wedgeport,Can,09BFT1-1,2011,294.64,CFL,448,TW,18,0.022,HPe,W_ATL,10,4,stable isotope
327,3410,Wedgeport,Can,09BFT1-1,2011,215.9,CFL,150,TW,9,0.014,RR,W_ATL,9,3,stable isotope
328,3411,Wedgeport,Can,09BFT1-1,2011,289.56,CFL,354,TW,23,0.022,RR,W_ATL,10,4,stable isotope
329,3412,Wedgeport,Can,09BFT1-1,2011,200.66,CFL,131,TW,9,0.056,RR,W_ATL,9,3,stable isotope
330,3413,Wedgeport,Can,09BFT1-1,2011,241.3,CFL,228,TW,13,0.772,RR,W_ATL,10,4,stable isotope
331,3414,Wedgeport,Can,09BFT1-1,2011,210.82,CFL,149,TW,11,0.732,TL,W_ATL,9,3,stable isotope
332,3415,Wedgeport,Can,09BFT1-1,2011,264.16,CFL,263,TW,11,0.742,TL,W_ATL,10,4,stable isotope
333,3416,Wedgeport,Can,09BFT1-1,2011,261.62,CFL,301,TW,12,0.032,HPe,W_ATL,10,4,stable isotope
334,3417,Wedgeport,Can,09BFT1-1,2011,208.06,CFL,146,TW,14,0.05,RR,W_ATL,11,4,stable isotope
335,3418,Wedgeport,Can,09BFT1-1,2011,269.24,CFL,286,TW,17,0.712,TL,W_ATL,10,4,stable isotope
336,3419,Wedgeport,Can,09BFT1-1,2011,284.48,CFL,354,TW,22,0.25,HPe,W_ATL,10,4,stable isotope
337,3420,Wedgeport,Can,09BFT1-1,2011,231.14,CFL,207,TW,10,0.028,TL,W_ATL,10,4,stable isotope
338,3421,Wedgeport,Can,09BFT1-1,2011,241.3,CFL,210,TW,10,0.286,TL,W_ATL,9,3,stable isotope
339,3422,Wedgeport,Can,09BFT1-1,2011,213.36,CFL,173,TW,10,0.068,RR,W_ATL,10,4,stable isotope
340,3423,Wedgeport,Can,09BFT1-1,2011,274.32,CFL,361,TW,16,0.298,TL,W_ATL,10,4,stable isotope
341,3424,Wedgeport,Can,09BFT1-1,2011,241.3,CFL,214,TW,11,0.04,TL,W_ATL,9,3,stable isotope
342,3425,Wedgeport,Can,09BFT1-1,2011,284.48,CFL,344,TW,22,0.086,HPe,W_ATL,10,4,stable isotope
343,3426,Wedgeport,Can,09BFT1-1,2011,294.64,CFL,371,TW,20,0.04,HPe,W_ATL,10,4,stable isotope
344,3427,Wedgeport,Can,09BFT1-1,2011,233.68,CFL,206,TW,10,0.044,TL,W_ATL,10,4,stable isotope
345,3428,Wedgeport,Can,09BFT1-1,2011,238.76,CFL,244,TW,11,0.194,TL,W_ATL,10,4,stable isotope
346,3429,Wedgeport,Can,09BFT1-1,2011,259.08,CFL,311,TW,12,0.138,TL,W_ATL,10,4,stable isotope
347,3430,Wedgeport,Can,09BFT1-1,2011,284.48,CFL,328,TW,18,0.104,RR,W_ATL,10,4,stable isotope
348,3431,Wedgeport,Can,09BFT1-1,2011,231.14,CFL,179,TW,10,0.536,TL,W_ATL,9,3,stable isotope
349,3432,Wedgeport,Can,09BFT1-1,2011,215.9,CFL,174,TW,10,0.706,RR,W_ATL,9,3,stable isotope
350,3433,Wedgeport,Can,09BFT1-1,2011,NA,CFL,NA,TW,14,0.906,RR,W_ATL,10,4,stable isotope
351,3434,Wedgeport,Can,09BFT1-1,2011,233.68,CFL,239,TW,10,0.138,TL,W_ATL,10,4,stable isotope
352,3435,Wedgeport,Can,09BFT1-1,2011,279.4,CFL,352,TW,20,0.078,HPe,W_ATL,10,4,stable isotope
353,3436,Canso,Can,09BFT1-1,2011,257.76,CFL,331,TW,17,0.086,RR,W_ATL,11,4,stable isotope
354,3437,Canso,Can,09BFT1-1,2011,208.07,CFL,163,TW,8,0.098,RR,W_ATL,10,4,stable isotope
355,3438,Canso,Can,09BFT1-1,2011,245.68,CFL,282,TW,16,0.876,RR,W_ATL,11,4,stable isotope
356,3439,Canso,Can,09BFT1-1,2011,233.38,CFL,238,TW,10,0.966,RR,W_ATL,11,4,stable isotope
357,3440,Canso,Can,09BFT1-1,2011,182.88,CFL,214,TW,11,0.918,RR,W_ATL,10,4,stable isotope
358,3441,Canso,Can,09BFT1-1,2011,270.46,CFL,388,TW,22,0.886,RR,W_ATL,11,4,stable isotope
359,3442,Canso,Can,09BFT1-1,2011,276.15,CFL,416,TW,22,0.096,RR,W_ATL,10,4,stable isotope
360,3443,Canso,Can,09BFT1-1,2011,NA,CFL,NA,TW,9,0.89,RR,W_ATL,11,4,stable isotope
361,3444,Canso,Can,09BFT1-1,2011,222.03,CFL,202,TW,10,0.886,RR,W_ATL,11,4,stable isotope
362,3445,Canso,Can,09BFT1-1,2011,263.47,CFL,356,TW,21,0.042,RR,W_ATL,11,4,stable isotope
363,3446,Canso,Can,09BFT1-1,2011,201.96,CFL,147,TW,11,0.018,RR,W_ATL,11,4,stable isotope
364,3447,Canso,Can,09BFT1-1,2011,233.55,CFL,239,TW,13,0.888,RR,W_ATL,11,4,stable isotope
365,3448,Canso,Can,09BFT1-1,2011,206.3,CFL,158,TW,9,0.984,RR,W_ATL,11,4,stable isotope
366,3449,Canso,Can,09BFT1-1,2011,188.28,CFL,117,TW,10,0.868,RR,W_ATL,11,4,stable isotope
367,3450,Canso,Can,09BFT1-1,2011,127,CFL,151,TW,10,0.68,RR,W_ATL,11,4,stable isotope
368,3451,Canso,Can,09BFT1-1,2011,189.37,CFL,119,TW,12,0.962,RR,W_ATL,10,4,stable isotope
369,3452,Canso,Can,09BFT1-1,2011,227.51,CFL,219,TW,10,0.706,RR,W_ATL,10,4,stable isotope
370,3453,Canso,Can,09BFT1-1,2011,236.19,CFL,248,TW,13,0.876,RR,W_ATL,10,4,stable isotope
371,3454,Canso,Can,09BFT1-1,2011,240.49,CFL,263,TW,17,0.034,RR,W_ATL,11,4,stable isotope
372,3455,Canso,Can,09BFT1-1,2011,276.38,CFL,417,TW,21,0.046,RR,W_ATL,10,4,stable isotope
373,3456,Canso,Can,09BFT1-1,2011,215.9,CFL,398,TW,20,0.106,RR,W_ATL,10,4,stable isotope
374,3457,Canso,Can,09BFT1-1,2011,227.51,CFL,219,TW,13,0.882,RR,W_ATL,11,4,stable isotope
375,3458,Canso,Can,09BFT1-1,2011,202.9,CFL,150,TW,10,0.91,RR,W_ATL,10,4,stable isotope
376,3459,Canso,Can,09BFT1-1,2011,249.33,CFL,297,TW,16,0.022,RR,W_ATL,10,4,stable isotope
377,3460,Canso,Can,09BFT1-1,2011,205.18,CFL,155,TW,9,0.08,RR,W_ATL,10,4,stable isotope
378,3461,Canso,Can,09BFT1-1,2011,272.47,CFL,398,TW,20,0.004,RR,W_ATL,10,4,stable isotope
379,3462,Canso,Can,09BFT1-1,2011,147.32,CFL,227,TW,9,0.16,RR,W_ATL,10,4,stable isotope
380,3463,Canso,Can,09BFT1-1,2011,209.8,CFL,167,TW,7,0.06,RR,W_ATL,10,4,stable isotope
381,3464,Canso,Can,09BFT1-1,2011,271.53,CFL,393,TW,17,0.036,RR,W_ATL,10,4,stable isotope
382,3465,Canso,Can,09BFT1-1,2011,193.04,CFL,225,TW,11,0.744,RR,W_ATL,10,4,stable isotope
383,3466,Canso,Can,09BFT1-1,2011,191.52,CFL,124,TW,9,0.696,RR,W_ATL,10,4,stable isotope
384,3467,Canso,Can,09BFT1-1,2011,208.51,CFL,164,TW,11,0.212,RR,W_ATL,10,4,stable isotope
385,3468,Canso,Can,09BFT1-1,2011,243.73,CFL,275,TW,9,0.084,RR,W_ATL,10,4,stable isotope
386,3469,Canso,Can,09BFT1-1,2011,203.13,CFL,150,TW,8,0.068,RR,W_ATL,11,4,stable isotope
387,3470,Canso,Can,09BFT1-1,2011,198.13,CFL,138,TW,7,0.994,RR,W_ATL,10,4,stable isotope
388,3471,Canso,Can,09BFT1-1,2011,200.31,CFL,143,TW,9,1,RR,W_ATL,10,4,stable isotope
389,3472,North Lake,Can,09BFT1-1,2011,NA,CFL,NA,TW,13,0.022,RR,GSL,11,4,stable isotope
390,3473,Canso,Can,09BFT1-1,2011,228.6,CFL,301,TW,11,0.064,RR,W_ATL,10,4,stable isotope
391,3474,Canso,Can,09BFT1-1,2011,202.9,CFL,150,TW,7,0.58,RR,W_ATL,10,4,stable isotope
392,3475,Canso,Can,09BFT1-1,2011,199.83,CFL,142,TW,9,0.188,RR,W_ATL,11,4,stable isotope
393,3476,Canso,Can,09BFT1-1,2011,228.4,CFL,222,TW,10,0.704,RR,W_ATL,11,4,stable isotope
394,3477,Canso,Can,09BFT1-1,2011,261.43,CFL,347,TW,17,0.01,RR,W_ATL,10,4,stable isotope
395,3478,Canso,Can,09BFT1-1,2011,219.94,CFL,196,TW,10,0.008,RR,W_ATL,10,4,stable isotope
396,3479,Canso,Can,09BFT1-1,2011,235.21,CFL,244,TW,19,0.874,RR,W_ATL,10,4,stable isotope
397,3480,Canso,Can,09BFT1-1,2011,229.45,CFL,225,TW,10,0.072,RR,W_ATL,10,4,stable isotope
398,3481,Canso,Can,09BFT1-1,2011,240.81,CFL,264,TW,17,0.024,RR,W_ATL,10,4,stable isotope
399,3482,Canso,Can,09BFT1-1,2011,NA,CFL,NA,TW,11,0.736,RR,W_ATL,11,4,stable isotope
400,3483,Canso,Can,09BFT1-1,2011,NA,CFL,NA,TW,16,0.046,RR,W_ATL,11,4,stable isotope
401,3484,Canso,Can,09BFT1-1,2011,NA,CFL,NA,TW,15,0.136,RR,W_ATL,11,4,stable isotope
402,3485,Canso,Can,09BFT1-1,2011,NA,CFL,NA,TW,11,0.034,RR,W_ATL,11,4,stable isotope
403,3486,Canso,Can,09BFT1-1,2011,NA,CFL,NA,TW,17,0.014,RR,W_ATL,11,4,stable isotope
404,3487,Canso,Can,09BFT1-1,2011,NA,CFL,NA,TW,16,0.046,RR,W_ATL,11,4,stable isotope
405,3488,Canso,Can,09BFT1-1,2011,NA,CFL,NA,TW,22,0.046,RR,W_ATL,11,4,stable isotope
406,3489,Tignish,Can,09BFT1-1,2011,293.43,CFL,407,TW,17,0.08,RR,GSL,9,3,stable isotope
407,3490,Tignish,Can,09BFT1-1,2011,241.14,CFL,227,TW,11,0.528,RR,GSL,9,3,stable isotope
408,3491,Tignish,Can,09BFT1-1,2011,284.89,CFL,373,TW,20,0.078,RR,GSL,9,3,stable isotope
409,3492,Tignish,Can,09BFT1-1,2011,263.55,CFL,296,TW,19,0.698,RR,GSL,9,3,stable isotope
410,3493,Tignish,Can,09BFT1-1,2011,256.08,CFL,271,TW,17,0.11,RR,GSL,9,3,stable isotope
411,3494,Tignish,Can,09BFT1-1,2011,256.08,CFL,271,TW,18,0.932,RR,GSL,9,3,stable isotope
412,3495,Tignish,Can,09BFT1-1,2011,283.82,CFL,369,TW,20,0.076,RR,GSL,9,3,stable isotope
413,3496,Tignish,Can,09BFT1-1,2011,245.41,CFL,239,TW,11,0.072,RR,GSL,9,3,stable isotope
414,3497,Tignish,Can,09BFT1-1,2011,237.94,CFL,218,TW,11,0.686,RR,GSL,9,3,stable isotope
415,3498,Tignish,Can,09BFT1-1,2011,262.48,CFL,292,TW,15,0.024,RR,GSL,9,3,stable isotope
416,3499,Tignish,Can,09BFT1-1,2011,274.22,CFL,333,TW,11,0.054,RR,GSL,9,3,stable isotope
417,3500,Tignish,Can,09BFT1-1,2011,303.03,CFL,448,TW,20,0.006,RR,GSL,9,3,stable isotope
418,3501,Tignish,Can,09BFT1-1,2011,240.07,CFL,224,TW,14,0.912,RR,GSL,9,3,stable isotope
419,3502,Tignish,Can,09BFT1-1,2011,278.49,CFL,349,TW,16,0.104,RR,GSL,9,3,stable isotope
420,3503,Tignish,Can,09BFT1-1,2011,258.21,CFL,278,TW,15,0.016,RR,GSL,9,3,stable isotope
421,3504,Tignish,Can,09BFT1-1,2011,271.02,CFL,321,TW,15,0.004,RR,GSL,9,3,stable isotope
422,3505,Tignish,Can,09BFT1-1,2011,284.89,CFL,373,TW,20,0.02,RR,GSL,9,3,stable isotope
423,3506,Tignish,Can,09BFT1-1,2011,275.29,CFL,337,TW,20,0.022,RR,GSL,9,3,stable isotope
424,3507,Tignish,Can,09BFT1-1,2011,259.28,CFL,282,TW,15,0.072,RR,GSL,9,3,stable isotope
425,3508,Tignish,Can,09BFT1-1,2011,237.94,CFL,218,TW,16,0.12,RR,GSL,9,3,stable isotope
426,3509,Tignish,Can,09BFT1-1,2011,259.28,CFL,282,TW,11,0.704,RR,GSL,9,3,stable isotope
427,3510,Tignish,Can,09BFT1-1,2011,210.2,CFL,151,TW,9,0.066,RR,GSL,9,3,stable isotope
428,3511,Tignish,Can,09BFT1-1,2011,284.89,CFL,373,TW,17,0.062,RR,GSL,9,3,stable isotope
429,3512,Tignish,Can,09BFT1-1,2011,281.69,CFL,361,TW,16,0.678,RR,GSL,9,3,stable isotope
430,3513,Tignish,Can,09BFT1-1,2011,257.15,CFL,275,TW,16,0.026,RR,GSL,9,3,stable isotope
431,3514,Tignish,Can,09BFT1-1,2011,255.01,CFL,268,TW,24,0.004,RR,GSL,9,3,stable isotope
432,3515,Tignish,Can,09BFT1-1,2011,294.49,CFL,412,TW,18,0.244,RR,GSL,9,3,stable isotope
433,3516,Tignish,Can,09BFT1-1,2011,287.02,CFL,381,TW,22,0.662,RR,GSL,9,3,stable isotope
434,3517,Tignish,Can,09BFT1-1,2011,306.23,CFL,463,TW,21,0.91,RR,GSL,9,3,stable isotope
435,3518,Tignish,Can,09BFT1-1,2011,275.015,CFL,344.4206349,TW,17.98412698,0.285269841,RR,GSL,9,3,stable isotope
436,3519,Tignish,Can,09BFT1-1,2011,275.6323153,CFL,346.7821565,TW,18.09633279,0.285510126,RR,GSL,9,3,stable isotope
437,3520,Tignish,Can,09BFT1-1,2011,276.2496305,CFL,349.1436782,TW,18.20853859,0.285750411,RR,GSL,9,3,stable isotope
438,3521,Tignish,Can,09BFT1-1,2011,276.8669458,CFL,351.5051998,TW,18.32074439,0.285990695,RR,GSL,9,3,stable isotope
439,3522,Tignish,Can,09BFT1-1,2011,277.4842611,CFL,353.8667214,TW,18.43295019,0.28623098,RR,GSL,9,3,stable isotope
440,3523,Tignish,Can,09BFT1-1,2011,278.1015764,CFL,356.228243,TW,18.54515599,0.286471264,RR,GSL,9,3,stable isotope
441,3524,Tignish,Can,09BFT1-1,2011,278.7188916,CFL,358.5897646,TW,18.6573618,0.286711549,RR,GSL,9,3,stable isotope
442,3525,Tignish,Can,09BFT1-1,2011,279.3362069,CFL,360.9512863,TW,18.7695676,0.286951834,RR,GSL,9,3,stable isotope
443,3526,Tignish,Can,09BFT1-1,2011,279.9535222,CFL,363.3128079,TW,18.8817734,0.287192118,RR,GSL,9,3,stable isotope
444,3527,Tignish,Can,09BFT1-1,2011,280.5708374,CFL,365.6743295,TW,18.9939792,0.287432403,RR,GSL,9,3,stable isotope
445,3528,Tignish,Can,09BFT1-1,2011,281.1881527,CFL,368.0358511,TW,19.106185,0.287672687,RR,GSL,9,3,stable isotope
446,3529,Tignish,Can,09BFT1-1,2011,281.805468,CFL,370.3973727,TW,19.2183908,0.287912972,RR,GSL,9,3,stable isotope
447,3530,Tignish,Can,09BFT1-1,2011,282.4227833,CFL,372.7588944,TW,19.33059661,0.288153257,RR,GSL,9,3,stable isotope
448,3531,Tignish,Can,09BFT1-1,2011,283.0400985,CFL,375.120416,TW,19.44280241,0.288393541,RR,GSL,9,3,stable isotope
449,3532,Tignish,Can,09BFT1-1,2011,283.6574138,CFL,377.4819376,TW,19.55500821,0.288633826,RR,GSL,9,3,stable isotope
450,3533,Tignish,Can,09BFT1-1,2011,284.2747291,CFL,379.8434592,TW,19.66721401,0.288874111,RR,GSL,9,3,stable isotope
451,3534,Tignish,Can,09BFT1-1,2011,284.8920443,CFL,382.2049808,TW,19.77941981,0.289114395,RR,GSL,9,3,stable isotope
