ID1,Source,ID,Year,Length,Type_length,Weight,Type_of_weight,age,Prob(East),GEAR,BFT_Area,Month,Season,Quarter
282,US,1974_MA_1251,2012,124.5,CFL,NA,,4,0.962,RAR,W_ATL,6,S,2
283,US,1974_MA_1252,2012,147.3,CFL,NA,,7,0.172,RAR,W_ATL,6,S,2
284,US,1974_MA_1253,2012,102.9,CFL,NA,,6,0.198,RAR,W_ATL,6,S,2
285,US,1974_MA_1254,2012,129.5,CFL,NA,,5,0.054,RAR,W_ATL,6,S,2
286,US,1974_MA_1255,2012,127,CFL,NA,,6,0.41,RAR,W_ATL,6,S,2
287,US,1974_MA_1256,2012,130.2,CFL,NA,,5,0.388,RAR,W_ATL,6,S,2
288,US,1974_MA_1257,2012,104.8,CFL,NA,,6,0.354,RAR,W_ATL,6,S,2
289,US,1974_MA_1258,2012,104.1,CFL,NA,,7,0.108,RAR,W_ATL,6,S,2
290,US,1974_MA_1259,2012,128.3,CFL,NA,,6,0.104,RAR,W_ATL,6,S,2
291,US,1974_MA_126,1975,240.5,CFL,NA,,12,0.084,RR,W_ATL,8,S,3
292,US,1974_MA_1260,2012,172.2,CFL,NA,,9,0.416,RR,W_ATL,6,S,2
293,US,1974_MA_1261,2012,128.2,CFL,NA,,6,0.262,RR,W_ATL,6,S,2
294,US,1974_MA_1262,2012,133.4,CFL,NA,,7,0.064,RAR,W_ATL,6,S,2
295,US,1974_MA_1263,2012,128.3,CFL,NA,,8,0.19,RAR,W_ATL,6,S,2
296,US,1974_MA_1264,2012,137.2,CFL,NA,,6,0.482,RAR,W_ATL,6,S,2
297,US,1974_MA_1265,2012,127.6,CFL,NA,,5,0.194,RAR,W_ATL,6,S,2
298,US,1974_MA_1266,2012,116.8,CFL,NA,,5,0.094,RAR,W_ATL,7,S,3
299,US,1974_MA_1267,2012,127,CFL,NA,,6,0.02,RAR,W_ATL,7,S,3
300,US,1974_MA_1268,2012,105.4,CFL,NA,,5,0.08,RAR,W_ATL,7,S,3
301,US,1974_MA_1269,2012,123.2,CFL,NA,,6,0.064,RAR,W_ATL,7,S,3
302,US,1974_MA_127,1975,237.8,CFL,NA,,18,0.104,RR,W_ATL,8,S,3
303,US,1974_MA_1270,2012,120.7,CFL,NA,,5,0.114,RAR,W_ATL,7,S,3
304,US,1974_MA_1271,2012,127,CFL,NA,,6,0.56,RAR,W_ATL,7,S,3
305,US,1974_MA_1272,2012,130.4,CFL,NA,,6,0.178,RR,W_ATL,6,S,2
306,US,1974_MA_1273,2012,101.6,CFL,NA,,4,0.004,RAR,W_ATL,7,S,3
307,US,1974_MA_1274,2012,130.8,CFL,NA,,6,0.08,RAR,W_ATL,7,S,3
308,US,1974_MA_1275,2012,114.3,CFL,NA,,6,0.134,RAR,W_ATL,7,S,3
309,US,1974_MA_1276,2012,127,CFL,NA,,5,0.392,RAR,W_ATL,7,S,3
310,US,1974_MA_1277,2012,106.7,CFL,NA,,6,0.24,RAR,W_ATL,7,S,3
311,US,1974_MA_1278,2012,105.4,CFL,NA,,4,0.374,RAR,W_ATL,7,S,3
312,US,1974_MA_1279,2012,110.5,CFL,NA,,5,0.044,RAR,W_ATL,7,S,3
313,US,1974_MA_128,1975,272.5,CFL,NA,,19,0.252,RR,W_ATL,8,S,3
314,US,1974_MA_1280,2012,129.5,CFL,NA,,5,0.126,RAR,W_ATL,7,S,3
315,US,1974_MA_1281,2012,111.8,CFL,NA,,5,0.072,RAR,W_ATL,7,S,3
316,US,1974_MA_1282,2012,130.8,CFL,NA,,5,0.076,RAR,W_ATL,7,S,3
317,US,1974_MA_1283,2012,126.1,CFL,NA,,5,0.932,RR,W_ATL,6,S,2
318,US,1974_MA_1284,2012,108,CFL,NA,,5,0.284,RAR,W_ATL,7,S,3
319,US,1974_MA_1285,2012,132.1,CFL,NA,,6,0.13,RAR,W_ATL,7,S,3
320,US,1974_MA_1286,2012,135.9,CFL,NA,,7,0.068,RAR,W_ATL,7,S,3
321,US,1974_MA_1287,2012,127,CFL,NA,,6,0.092,RAR,W_ATL,7,S,3
322,US,1974_MA_1288,2012,133.4,CFL,NA,,7,0.038,RAR,W_ATL,7,S,3
323,US,1974_MA_1289,2012,102.3,CFL,NA,,4,0.772,RR,W_ATL,6,S,2
324,US,1974_MA_129,1975,246.3,CFL,NA,,20,0.402,RR,W_ATL,8,S,3
325,US,1974_MA_1290,2012,104,CFL,NA,,4,0.52,RR,W_ATL,6,S,2
326,US,1974_MA_1291,2012,102.7,CFL,NA,,5,0.138,RR,W_ATL,6,S,2
327,US,1974_MA_1292,2012,106,CFL,NA,,5,0.256,RR,W_ATL,6,S,2
328,US,1974_MA_1293,2012,126.8,CFL,NA,,5,0.064,RR,W_ATL,6,S,2
329,US,1974_MA_1294,2012,123.3,CFL,NA,,4,0.166,RR,W_ATL,6,S,2
330,US,1974_MA_1295,2012,132.7,CFL,NA,,4,0.708,RR,W_ATL,6,S,2
331,US,1974_MA_1296,2012,80.6,CFL,NA,,3,0.15,RR,W_ATL,6,S,2
332,US,1974_MA_1297,2012,126.4,CFL,NA,,6,0.074,RR,W_ATL,6,S,2
333,US,1974_MA_1298,2012,104.5,CFL,NA,,4,0.386,RR,W_ATL,6,S,2
334,US,1974_MA_1299,2012,108.1,CFL,NA,,4,0.246,RR,W_ATL,6,S,2
335,US,1974_MA_13,1975,109.9,CFL,NA,,4,0.416,PURSE SEINE,W_ATL,8,S,3
336,US,1974_MA_130,1975,267.2,CFL,NA,,18,0.078,,W_ATL,8,S,3
337,US,1974_MA_1300,2012,124.4,CFL,NA,,4,0.214,RR,W_ATL,6,S,2
338,US,1974_MA_1301,2012,103.2,CFL,NA,,5,0.842,RR,W_ATL,6,S,2
339,US,1974_MA_1302,2012,128.7,CFL,NA,,4,0.202,RR,W_ATL,6,S,2
340,US,1974_MA_1303,2012,103.5,CFL,NA,,3,0.058,RR,W_ATL,6,S,2
341,US,1974_MA_1304,2012,125.3,CFL,NA,,6,0.226,RR,W_ATL,7,S,3
342,US,1974_MA_1305,2012,104.6,CFL,NA,,5,0.502,RR,W_ATL,7,S,3
343,US,1974_MA_1306,2012,128.1,CFL,NA,,3,0.478,RR,W_ATL,7,S,3
344,US,1974_MA_1307,2012,106.7,CFL,NA,,5,0.27,RR,W_ATL,6,S,2
345,US,1974_MA_1308,2012,162.7,CFL,NA,,7,0.388,RR,W_ATL,7,S,3
346,US,1974_MA_1309,2012,130.4,CFL,NA,,5,0.054,RR,W_ATL,7,S,3
347,US,1974_MA_131,1975,273.8,CFL,NA,,18,0.09,RR,W_ATL,8,S,3
348,US,1974_MA_1310,2012,131,CFL,NA,,5,0.19,RR,W_ATL,7,S,3
349,US,1974_MA_1311,2012,111.4,CFL,NA,,4,0.126,RR,W_ATL,7,S,3
350,US,1974_MA_1312,2012,130.9,CFL,NA,,4,0.432,RR,W_ATL,7,S,3
351,US,1974_MA_1313,2012,111.8,CFL,NA,,5,0.264,RR,W_ATL,7,S,3
352,US,1974_MA_1314,2012,126.9,CFL,NA,,5,0.126,RR,W_ATL,7,S,3
353,US,1974_MA_1315,2012,106.5,CFL,NA,,4,0.35,RR,W_ATL,7,S,3
354,US,1974_MA_1316,2012,104.1,CFL,NA,,5,0.114,RR,W_ATL,7,S,3
355,US,1974_MA_1317,2012,130.4,CFL,NA,,5,0.146,RR,W_ATL,7,S,3
356,US,1974_MA_1318,2012,122,CFL,NA,,6,0.084,RR,W_ATL,6,S,2
357,US,1974_MA_1319,2012,131.8,CFL,NA,,5,0.064,RR,W_ATL,7,S,3
358,US,1974_MA_132,1975,269.2,CFL,NA,,21,0.264,RR,W_ATL,8,S,3
359,US,1974_MA_1320,2012,126.4,CFL,NA,,6,0.404,RR,W_ATL,7,S,3
360,US,1974_MA_1321,2012,138.2,CFL,NA,,6,0.284,RR,W_ATL,7,S,3
361,US,1974_MA_1322,2012,107.1,CFL,NA,,5,0.19,RR,W_ATL,7,S,3
362,US,1974_MA_1323,2012,109,CFL,NA,,5,0.342,RR,W_ATL,7,S,3
363,US,1974_MA_1324,2012,130,CFL,NA,,5,0.046,RR,W_ATL,7,S,3
364,US,1974_MA_1325,2012,102.3,CFL,NA,,4,0.06,RR,W_ATL,7,S,3
365,US,1974_MA_1326,2012,102.6,CFL,NA,,5,0.78,RR,W_ATL,7,S,3
366,US,1974_MA_1327,2012,124,CFL,NA,,4,0.056,RR,W_ATL,7,S,3
367,US,1974_MA_1328,2012,134.4,CFL,NA,,7,0.022,RR,W_ATL,7,S,3
368,US,1974_MA_1329,2012,125.7,CFL,NA,,5,0.232,RR,W_ATL,6,S,2
369,US,1974_MA_133,1975,256.1,CFL,NA,,27,0.082,RR,W_ATL,8,S,3
370,US,1974_MA_1330,2012,110.9,CFL,NA,,6,0.122,RR,W_ATL,7,S,3
371,US,1974_MA_1331,2012,130.1,CFL,NA,,6,0.06,RR,W_ATL,7,S,3
372,US,1974_MA_1332,2012,108.7,CFL,NA,,4,0.24,RR,W_ATL,7,S,3
373,US,1974_MA_1333,2012,138.7,CFL,NA,,4,0.168,RR,W_ATL,7,S,3
374,US,1974_MA_1334,2012,104.2,CFL,NA,,5,0.912,RR,W_ATL,7,S,3
375,US,1974_MA_1335,2012,138.1,CFL,NA,,4,0.35,RR,W_ATL,7,S,3
376,US,1974_MA_1336,2012,137.5,CFL,NA,,6,0.17,RR,W_ATL,7,S,3
377,US,1974_MA_1337,2012,133.4,CFL,NA,,6,0.092,RR,W_ATL,7,S,3
378,US,1974_MA_1338,2012,108.1,CFL,NA,,5,0.168,RR,W_ATL,7,S,3
379,US,1974_MA_1339,2012,132.1,CFL,NA,,8,0.394,RR,W_ATL,7,S,3
380,US,1974_MA_134,1975,245.7,CFL,NA,,23,0.082,,W_ATL,8,S,3
381,US,1974_MA_1340,2012,129.9,CFL,NA,,5,0.872,RR,W_ATL,6,S,2
382,US,1974_MA_1341,2012,117.5,CFL,NA,,4,0.052,RR,W_ATL,7,S,3
383,US,1974_MA_1342,2012,83.6,CFL,NA,,5,0.19,RR,W_ATL,7,S,3
384,US,1974_MA_1343,2012,103.7,CFL,NA,,5,0.076,RR,W_ATL,7,S,3
385,US,1974_MA_1344,2012,103.3,CFL,NA,,4,0.218,RR,W_ATL,7,S,3
386,US,1974_MA_1345,2012,88.7,CFL,NA,,4,0.13,RR,W_ATL,7,S,3
387,US,1974_MA_1346,2012,117.7,CFL,NA,,4,0.59,RR,W_ATL,7,S,3
388,US,1974_MA_1347,2012,89.6,CFL,NA,,3,0.178,RR,W_ATL,7,S,3
389,US,1974_MA_1348,2012,92.9,CFL,NA,,4,0.076,RR,W_ATL,8,S,3
390,US,1974_MA_1349,2012,95.2,CFL,NA,,4,0.15,RR,W_ATL,8,S,3
391,US,1974_MA_135,1975,275.8,CFL,NA,,22,0.09,,W_ATL,8,S,3
392,US,1974_MA_1350,2012,100.1,CFL,NA,,5,0.19,RR,W_ATL,8,S,3
393,US,1974_MA_1351,2012,99.9,CFL,NA,,5,0.03,RR,W_ATL,6,S,2
394,US,1974_MA_1352,2012,74.5,CFL,NA,,3,0.172,RR,W_ATL,10,F,4
395,US,1974_MA_1353,2012,161.3,CFL,NA,,5,0.912,RAR,W_ATL,1,W,1
396,US,1974_MA_1354,2012,162.3,CFL,NA,,6,0.92,RAR,W_ATL,1,W,1
397,US,1974_MA_1355,2012,190.1,CFL,NA,,7,0.07,RAR,W_ATL,1,W,1
398,US,1974_MA_1356,2012,168.7,CFL,NA,,5,0.076,RAR,W_ATL,2,w,1
399,US,1974_MA_1357,2012,201.9,CFL,NA,,10,0.206,RAR,W_ATL,2,w,1
400,US,1974_MA_1358,2012,200.7,CFL,NA,,9,0.138,RAR,W_ATL,2,w,1
401,US,1974_MA_1359,2012,162.3,CFL,NA,,7,0.346,RAR,W_ATL,2,w,1
402,US,1974_MA_136,1975,275.8,CFL,NA,,17,0.088,RR,W_ATL,8,S,3
403,US,1974_MA_1360,2012,160,CFL,NA,,7,0.388,RAR,W_ATL,2,w,1
404,US,1974_MA_1361,2012,159.1,CFL,NA,,7,0.878,RAR,W_ATL,2,w,1
405,US,1974_MA_1362,2012,115,CFL,NA,,6,0.106,RR,W_ATL,6,S,2
406,US,1974_MA_1363,2012,203.2,CFL,NA,,9,0.212,RAR,W_ATL,2,w,1
407,US,1974_MA_1364,2012,160.2,CFL,NA,,7,0.382,RAR,W_ATL,2,w,1
408,US,1974_MA_1365,2012,149.9,CFL,NA,,6,0.75,RAR,W_ATL,2,w,1
409,US,1974_MA_1366,2012,162.3,CFL,NA,,6,0.846,RAR,W_ATL,2,w,1
410,US,1974_MA_1367,2012,189,CFL,NA,,9,0.494,RAR,W_ATL,2,w,1
411,US,1974_MA_1368,2012,157,CFL,NA,,7,0.824,RAR,W_ATL,2,w,1
412,US,1974_MA_1369,2012,194.4,CFL,NA,,10,0.188,RAR,W_ATL,2,w,1
413,US,1974_MA_137,1975,256.1,CFL,NA,,15,0.1,RR,W_ATL,8,S,3
414,US,1974_MA_1370,2012,148.5,CFL,NA,,5,0.958,RAR,W_ATL,2,w,1
415,US,1974_MA_1371,2012,181.6,CFL,NA,,7,0.092,RAR,W_ATL,2,w,1
416,US,1974_MA_1372,2012,182.6,CFL,NA,,7,0.172,RAR,W_ATL,2,w,1
417,US,1974_MA_1373,2012,213.4,CFL,NA,,11,0.148,HPN,W_ATL,6,S,2
418,US,1974_MA_1374,2012,167.6,CFL,NA,,8,0.32,RR,W_ATL,7,S,3
419,US,1974_MA_1375,2012,111.8,CFL,NA,,6,0.33,RR,W_ATL,8,S,3
420,US,1974_MA_1376,2012,111.8,CFL,NA,,5,0.468,RR,W_ATL,8,S,3
421,US,1974_MA_1377,2012,108.5,CFL,NA,,4,0.274,RR,W_ATL,8,S,3
422,US,1974_MA_1378,2012,132.1,CFL,NA,,6,0.068,RR,W_ATL,9,F,3
423,US,1974_MA_1379,2012,106.7,CFL,NA,,5,0.346,RR,W_ATL,9,F,3
424,US,1974_MA_138,1975,254.9,CFL,NA,,19,0.078,HANDLINE,W_ATL,8,S,3
425,US,1974_MA_1380,2012,116.8,CFL,NA,,5,0.414,RR,W_ATL,9,F,3
426,US,1974_MA_1381,2012,116.8,CFL,NA,,5,0.366,RR,W_ATL,9,F,3
427,US,1974_MA_1382,2012,137.2,CFL,NA,,5,0.09,RR,W_ATL,9,F,3
428,US,1974_MA_1383,2012,68.6,CFL,NA,,3,0.062,RR,W_ATL,9,F,3
429,US,1974_MA_1384,2012,134.6,CFL,NA,,6,0.414,RR,W_ATL,9,F,3
430,US,1974_MA_1385,2012,163.9,CFL,NA,,7,0.222,RR,W_ATL,7,S,3
431,US,1974_MA_1386,2012,111.8,CFL,NA,,6,0.19,RR,W_ATL,9,F,3
432,US,1974_MA_1387,2012,104.1,CFL,NA,,5,0.408,RR,W_ATL,9,F,3
433,US,1974_MA_1388,2012,106.7,CFL,NA,,5,0.234,RR,W_ATL,9,F,3
434,US,1974_MA_1389,2012,108.8,CFL,NA,,5,0.844,RR,W_ATL,9,F,3
435,US,1974_MA_139,1975,255.7,CFL,NA,,19,0.3,HANDLINE,W_ATL,8,S,3
436,US,1974_MA_1390,2012,114.3,CFL,NA,,5,0.324,RR,W_ATL,9,F,3
437,US,1974_MA_1391,2012,121.9,CFL,NA,,4,0.886,RR,W_ATL,9,F,3
438,US,1974_MA_1392,2012,111.8,CFL,NA,,5,0.348,RR,W_ATL,9,F,3
439,US,1974_MA_1393,2012,114.3,CFL,NA,,5,0.444,RR,W_ATL,9,F,3
440,US,1974_MA_1394,2012,116.8,CFL,NA,,5,0.216,RR,W_ATL,9,F,3
441,US,1974_MA_1395,2012,177.8,CFL,NA,,7,0.874,RR,W_ATL,9,F,3
442,US,1974_MA_1396,2012,111.8,CFL,NA,,6,0.262,RR,W_ATL,7,S,3
443,US,1974_MA_1397,2012,135.6,CFL,NA,,5,0.408,RR,W_ATL,9,F,3
444,US,1974_MA_1398,2012,111.8,CFL,NA,,4,0.31,RR,W_ATL,9,F,3
445,US,1974_MA_1399,2012,93,CFL,NA,,3,0.768,RR,W_ATL,9,F,3
446,US,1974_MA_14,1975,107.6,CFL,NA,,4,0.03,PURSE SEINE,W_ATL,8,S,3
447,US,1974_MA_140,1975,255,CFL,NA,,19,0.388,,W_ATL,8,S,3
448,US,1974_MA_1400,2012,114.3,CFL,NA,,6,0.402,RR,W_ATL,9,F,3
449,US,1974_MA_1401,2012,101.6,CFL,NA,,5,0.064,RR,W_ATL,9,F,3
450,US,1974_MA_1402,2012,109.2,CFL,NA,,5,0.16,RR,W_ATL,9,F,3
451,US,1974_MA_1403,2012,111.8,CFL,NA,,5,0.166,RR,W_ATL,9,F,3
452,US,1974_MA_1404,2012,111.8,CFL,NA,,6,0.166,RR,W_ATL,9,F,3
453,US,1974_MA_1405,2012,109.2,CFL,NA,,5,0.816,RR,W_ATL,9,F,3
454,US,1974_MA_1406,2012,108.2,CFL,NA,,4,0.31,RR,W_ATL,9,F,3
455,US,1974_MA_1407,2012,111.8,CFL,NA,,5,0.026,RR,W_ATL,7,S,3
456,US,1974_MA_1408,2012,127,CFL,NA,,6,0.826,RR,W_ATL,9,F,3
457,US,1974_MA_1409,2012,167.8,CFL,NA,,7,0.854,RR,W_ATL,9,F,3
458,US,1974_MA_141,1975,253.5,CFL,NA,,18,0.27,HANDLINE,W_ATL,9,F,3
459,US,1974_MA_1410,2012,114.3,CFL,NA,,5,0.132,RR,W_ATL,9,F,3
460,US,1974_MA_1411,2012,94,CFL,NA,,4,0.636,RR,W_ATL,9,F,3
461,US,1974_MA_1412,2012,148.3,CFL,NA,,7,0.828,RR,W_ATL,9,F,3
462,US,1974_MA_1413,2012,134.6,CFL,NA,,6,0.874,RR,W_ATL,9,F,3
463,US,1974_MA_1414,2012,99.2,CFL,NA,,4,0.178,RR,W_ATL,9,F,3
464,US,1974_MA_1415,2012,114.3,CFL,NA,,5,0.932,RR,W_ATL,10,F,4
465,US,1974_MA_1416,2012,129.5,CFL,NA,,5,0.948,RR,W_ATL,10,F,4
466,US,1974_MA_1417,2012,138.4,CFL,NA,,5,0.26,RR,W_ATL,10,F,4
467,US,1974_MA_1418,2012,127,CFL,NA,,6,0.226,RR,W_ATL,7,S,3
468,US,1974_MA_1419,2012,124.5,CFL,NA,,5,0.392,RR,W_ATL,7,S,3
469,US,1974_MA_142,1975,240.5,CFL,NA,,23,0.316,RR,W_ATL,9,F,3
470,US,1974_MA_1420,2012,157.5,CFL,NA,,7,0.212,RR,W_ATL,7,S,3
471,US,1974_MA_1421,2012,180.3,CFL,NA,,8,0.076,RR,W_ATL,7,S,3
472,US,1974_MA_1422,2012,109.2,CFL,NA,,5,0.06,RR,W_ATL,7,S,3
473,US,1974_MA_1423,2012,132.1,CFL,NA,,5,0.898,RR,W_ATL,7,S,3
474,US,1974_MA_1424,2012,215.9,CFL,NA,,11,0.004,HPN,W_ATL,6,S,2
475,US,1974_MA_1425,2012,157.5,CFL,NA,,8,0.486,RR,W_ATL,7,S,3
476,US,1974_MA_1426,2012,109.2,CFL,NA,,7,0.848,RR,W_ATL,7,S,3
477,US,1974_MA_1427,2012,132.1,CFL,NA,,5,0.308,RR,W_ATL,7,S,3
478,US,1974_MA_1428,2012,134.6,CFL,NA,,7,0.16,RR,W_ATL,7,S,3
479,US,1974_MA_1429,2012,147.3,CFL,NA,,7,0.394,RR,W_ATL,7,S,3
480,US,1974_MA_143,1975,235.2,CFL,NA,,16,0.09,HANDLINE,W_ATL,9,F,3
481,US,1974_MA_1430,2012,106.7,CFL,NA,,6,0.32,RR,W_ATL,7,S,3
482,US,1974_MA_1431,2012,119.4,CFL,NA,,6,0.094,RR,W_ATL,7,S,3
483,US,1974_MA_1432,2012,139.7,CFL,NA,,5,0.274,RR,W_ATL,7,S,3
484,US,1974_MA_1433,2012,106.7,CFL,NA,,4,0.23,RR,W_ATL,7,S,3
485,US,1974_MA_1434,2012,134.6,CFL,NA,,4,0.85,RR,W_ATL,7,S,3
486,US,1974_MA_1435,2012,215.9,CFL,NA,,11,0.128,HPN,W_ATL,6,S,2
487,US,1974_MA_1436,2012,172.7,CFL,NA,,4,0.392,RR,W_ATL,7,S,3
488,US,1974_MA_1437,2012,148.3,CFL,NA,,6,0.42,RR,W_ATL,7,S,3
489,US,1974_MA_1438,2012,114.3,CFL,NA,,6,0.212,RR,W_ATL,7,S,3
490,US,1974_MA_1439,2012,139.7,CFL,NA,,6,0.06,RR,W_ATL,7,S,3
491,US,1974_MA_144,1975,266.6,CFL,NA,,17,0.078,RR,W_ATL,9,F,3
492,US,1974_MA_1440,2012,105.4,CFL,NA,,4,0.612,RR,W_ATL,7,S,3
493,US,1974_MA_1441,2012,139.7,CFL,NA,,4,0.122,RR,W_ATL,7,S,3
494,US,1974_MA_1442,2012,139.7,CFL,NA,,4,0.164,RR,W_ATL,7,S,3
495,US,1974_MA_1443,2012,104.5,CFL,NA,,6,0.364,RR,W_ATL,7,S,3
496,US,1974_MA_1444,2012,133.4,CFL,NA,,6,0.81,RR,W_ATL,7,S,3
497,US,1974_MA_1445,2012,218.4,CFL,NA,,10,0.296,RR,W_ATL,6,S,2
498,US,1974_MA_1446,2012,134.6,CFL,NA,,5,0.06,RR,W_ATL,7,S,3
499,US,1974_MA_1447,2012,127,CFL,NA,,6,0.52,RR,W_ATL,7,S,3
500,US,1974_MA_1448,2012,147.3,CFL,NA,,6,0.226,RR,W_ATL,7,S,3
501,US,1974_MA_1449,2012,106.7,CFL,NA,,4,0.08,RR,W_ATL,7,S,3
502,US,1974_MA_145,1975,283.6,CFL,NA,,21,0.412,RR,W_ATL,9,F,3
503,US,1974_MA_1450,2012,139.7,CFL,NA,,5,0.848,RR,W_ATL,7,S,3
504,US,1974_MA_1451,2012,111.8,CFL,NA,,4,0.13,RR,W_ATL,7,S,3
505,US,1974_MA_1452,2012,114.3,CFL,NA,,4,0.35,RR,W_ATL,7,S,3
506,US,1974_MA_1453,2012,147.3,CFL,NA,,7,0.124,RR,W_ATL,8,S,3
507,US,1974_MA_1454,2012,114.3,CFL,NA,,5,0.344,RR,W_ATL,8,S,3
508,US,1974_MA_1455,2012,134.6,CFL,NA,,5,0.128,RR,W_ATL,8,S,3
509,US,1974_MA_1456,2012,213.4,CFL,NA,,11,0.032,HPN,W_ATL,6,S,2
510,US,1974_MA_1457,2012,106.7,CFL,NA,,4,0.308,RR,W_ATL,8,S,3
511,US,1974_MA_1458,2012,94,CFL,NA,,5,0.178,RR,W_ATL,8,S,3
512,US,1974_MA_1459,2012,106.7,CFL,NA,,4,0.442,RR,W_ATL,8,S,3
513,US,1974_MA_146,1975,244.4,CFL,NA,,20,0.256,RR,W_ATL,9,F,3
514,US,1974_MA_1460,2012,114.3,CFL,NA,,4,0.262,RR,W_ATL,8,S,3
515,US,1974_MA_1461,2012,106.7,CFL,NA,,5,0.384,RR,W_ATL,8,S,3
516,US,1974_MA_1462,2012,114.3,CFL,NA,,5,0.132,RR,W_ATL,8,S,3
517,US,1974_MA_1463,2012,157.5,CFL,NA,,5,0.508,RR,W_ATL,8,S,3
518,US,1974_MA_1464,2012,137.2,CFL,NA,,4,0.15,RR,W_ATL,8,S,3
519,US,1974_MA_1465,2012,132.9,CFL,NA,,5,0.292,RR,W_ATL,8,S,3
520,US,1974_MA_1466,2012,114.3,CFL,NA,,5,0.952,RR,W_ATL,8,S,3
521,US,1974_MA_1467,2012,215.9,CFL,NA,,11,0.446,HPN,W_ATL,6,S,2
522,US,1974_MA_1468,2012,137.2,CFL,NA,,5,0.18,RR,W_ATL,8,S,3
523,US,1974_MA_1469,2012,111.8,CFL,NA,,4,0.848,RR,W_ATL,8,S,3
524,US,1974_MA_147,1975,245.7,CFL,NA,,19,0.302,RR,W_ATL,9,F,3
525,US,1974_MA_1470,2012,101.6,CFL,NA,,4,0.638,RR,W_ATL,8,S,3
526,US,1974_MA_1471,2012,149.9,CFL,NA,,6,0.254,RR,W_ATL,8,S,3
527,US,1974_MA_1472,2012,116.8,CFL,NA,,5,0.122,RR,W_ATL,8,S,3
528,US,1974_MA_1473,2012,111.8,CFL,NA,,5,0.158,RR,W_ATL,8,S,3
529,US,1974_MA_1474,2012,119.4,CFL,NA,,4,0.212,RR,W_ATL,8,S,3
530,US,1974_MA_1475,2012,125.7,CFL,NA,,4,0.018,RR,W_ATL,8,S,3
531,US,1974_MA_1476,2012,144.8,CFL,NA,,6,0.316,RR,W_ATL,8,S,3
532,US,1974_MA_1477,2012,108.1,CFL,NA,,5,0.724,RR,W_ATL,8,S,3
533,US,1974_MA_1478,2012,154.9,CFL,NA,,8,0.192,RR,W_ATL,6,S,2
534,US,1974_MA_1479,2012,152.4,CFL,NA,,6,0.052,RR,W_ATL,8,S,3
535,US,1974_MA_148,1975,258.8,CFL,NA,,20,0.332,HANDLINE,W_ATL,9,F,3
536,US,1974_MA_1480,2012,114.3,CFL,NA,,4,0.55,RR,W_ATL,8,S,3
537,US,1974_MA_1481,2012,114.3,CFL,NA,,6,0.066,RR,W_ATL,8,S,3
538,US,1974_MA_1482,2012,114.3,CFL,NA,,6,0.776,RR,W_ATL,8,S,3
539,US,1974_MA_1483,2012,129.5,CFL,NA,,4,0.73,RR,W_ATL,8,S,3
540,US,1974_MA_1484,2012,177.8,CFL,NA,,9,0.254,RR,W_ATL,8,S,3
541,US,1974_MA_1485,2012,154.9,CFL,NA,,5,0.312,RR,W_ATL,8,S,3
542,US,1974_MA_1486,2012,104.1,CFL,NA,,4,0.81,RR,W_ATL,8,S,3
543,US,1974_MA_1487,2012,137.2,CFL,NA,,7,0.044,RR,W_ATL,8,S,3
544,US,1974_MA_1488,2012,104.1,CFL,NA,,6,0.248,RR,W_ATL,8,S,3
545,US,1974_MA_1489,2012,129.5,CFL,NA,,5,0.014,RR,W_ATL,6,S,2
546,US,1974_MA_149,1975,273.1,CFL,NA,,15,0.326,HANDLINE,W_ATL,9,F,3
547,US,1974_MA_1490,2012,130.5,CFL,NA,,6,0.362,RR,W_ATL,8,S,3
548,US,1974_MA_1491,2012,101.6,CFL,NA,,5,0.128,RR,W_ATL,8,S,3
549,US,1974_MA_1492,2012,111.8,CFL,NA,,5,0.16,RR,W_ATL,8,S,3
550,US,1974_MA_1493,2012,111.8,CFL,NA,,5,0.072,RR,W_ATL,8,S,3
551,US,1974_MA_1494,2012,137.2,CFL,NA,,6,0.104,RR,W_ATL,8,S,3
552,US,1974_MA_1495,2012,101.6,CFL,NA,,7,0.042,RR,W_ATL,8,S,3
553,US,1974_MA_1496,2012,101.6,CFL,NA,,5,0.308,RR,W_ATL,8,S,3
554,US,1974_MA_1497,2012,111.8,CFL,NA,,5,0.494,RR,W_ATL,8,S,3
555,US,1974_MA_1498,2012,106.7,CFL,NA,,5,0.436,RR,W_ATL,8,S,3
556,US,1974_MA_1499,2012,101.6,CFL,NA,,4,0.19,RR,W_ATL,8,S,3
557,US,1974_MA_15,1975,120.9,CFL,NA,,3,0.398,PURSE SEINE,W_ATL,8,S,3
558,US,1974_MA_150,1975,263.9,CFL,NA,,25,0.634,HANDLINE,W_ATL,9,F,3
559,US,1974_MA_1500,2012,148,CFL,NA,,5,0.684,RR,W_ATL,6,S,2
560,US,1974_MA_1501,2012,106.7,CFL,NA,,4,0.778,RR,W_ATL,8,S,3
561,US,1974_MA_1502,2012,116.8,CFL,NA,,4,0.064,RR,W_ATL,8,S,3
562,US,1974_MA_1503,2012,109.2,CFL,NA,,4,0.854,RR,W_ATL,8,S,3
563,US,1974_MA_1504,2012,111.8,CFL,NA,,4,0.134,RR,W_ATL,8,S,3
564,US,1974_MA_1505,2012,114.6,CFL,NA,,4,0.93,RR,W_ATL,8,S,3
565,US,1974_MA_1506,2012,106,CFL,NA,,6,0.808,RR,W_ATL,8,S,3
